ufz_chemical_name	CAS_fixed	Inchikey	ScreeningMethod	class_1	class_2	class_3	MoA_broad	MoA_specific	molecular_target	sites_type	sites	MDL_ngL	unit	conc	Matrix
3107_Metolachlor-NOA 413173	CASRN=1418095-19-8	WOXWIWNBIJDJHI-JTQLQIEISA-N	LC-HRMS	pesticide	herbicide	chloroacetanilide	unknown	n/a	n/a	Freshwater	M_R1	0.5	ngL	605.911952	Water
3107_Metolachlor-NOA 413173	CASRN=1418095-19-8	WOXWIWNBIJDJHI-JTQLQIEISA-N	LC-HRMS	pesticide	herbicide	chloroacetanilide	unknown	n/a	n/a	Freshwater	M_T1	0.5	ngL	7.830573	Water
3109_Tetrapropylammonium	CASRN=13010-31-6	OSBSFAARYOCBHB-UHFFFAOYSA-N	LC-HRMS	intermediate	intermediate	QAC	unknown	n/a	n/a	Freshwater	A_R3	0.5	ngL	0.126	Water
3153_Tepraloxydim	CASRN=149979-41-9	IOYNQIMAUDJVEI-ZFNPBRLTSA-N	LC-HRMS	pesticide	herbicide	cyclohexene oxime	Lipid metabolism	ACC inhibition	Acetyl-CoA carboxylase (ACC)	Freshwater	M_R1	0.5	ngL	1.082732	Water
3153_Tepraloxydim	CASRN=149979-41-9	IOYNQIMAUDJVEI-ZFNPBRLTSA-N	LC-HRMS	pesticide	herbicide	cyclohexene oxime	Lipid metabolism	ACC inhibition	Acetyl-CoA carboxylase (ACC)	Freshwater	M_T1	0.5	ngL	3.254153	Water
3153_Tepraloxydim	CASRN=149979-41-9	IOYNQIMAUDJVEI-ZFNPBRLTSA-N	LC-HRMS	pesticide	herbicide	cyclohexene oxime	Lipid metabolism	ACC inhibition	Acetyl-CoA carboxylase (ACC)	Freshwater	M_T2	0.5	ngL	0.675668	Water
3187_Tritosulfuron	CASRN=142469-14-5	KVEQCVKVIFQSGC-UHFFFAOYSA-N	LC-HRMS	pesticide	herbicide	sulfonylurea	Protein biosynthesis inhibition	Acetolactate synthase inhibition	Acetolactate synthase (ALS)	Freshwater	M_R1	0.5	ngL	4.660959	Water
3187_Tritosulfuron	CASRN=142469-14-5	KVEQCVKVIFQSGC-UHFFFAOYSA-N	LC-HRMS	pesticide	herbicide	sulfonylurea	Protein biosynthesis inhibition	Acetolactate synthase inhibition	Acetolactate synthase (ALS)	Freshwater	M_T1	0.5	ngL	2.012214	Water
3202_Azoxystrobin acid	CASRN=1185255-09-7	IKCXDZCEWZARFL-FOWTUZBSSA-N	LC-HRMS	pesticide	fungicide	strobilurine	unknown	n/a	n/a	Freshwater	A_R2	0.5	ngL	7.312289	Water
3202_Azoxystrobin acid	CASRN=1185255-09-7	IKCXDZCEWZARFL-FOWTUZBSSA-N	LC-HRMS	pesticide	fungicide	strobilurine	unknown	n/a	n/a	Freshwater	M_R1	0.5	ngL	18344.927425	Water
3202_Azoxystrobin acid	CASRN=1185255-09-7	IKCXDZCEWZARFL-FOWTUZBSSA-N	LC-HRMS	pesticide	fungicide	strobilurine	unknown	n/a	n/a	Freshwater	M_T1	0.5	ngL	4.056914	Water
3253_Dimethenamid ESA	CASRN=205939-58-8	YMYKMSAZEZQEER-UHFFFAOYSA-N	LC-HRMS	pesticide	herbicide	amide	unknown	n/a	n/a	Freshwater	A_R2	0.5	ngL	0.562005	Water
3253_Dimethenamid ESA	CASRN=205939-58-8	YMYKMSAZEZQEER-UHFFFAOYSA-N	LC-HRMS	pesticide	herbicide	amide	unknown	n/a	n/a	Freshwater	M_R1	0.5	ngL	98.206249	Water
3253_Dimethenamid ESA	CASRN=205939-58-8	YMYKMSAZEZQEER-UHFFFAOYSA-N	LC-HRMS	pesticide	herbicide	amide	unknown	n/a	n/a	Freshwater	M_T1	0.5	ngL	2.94607	Water
3253_Dimethenamid ESA	CASRN=205939-58-8	YMYKMSAZEZQEER-UHFFFAOYSA-N	LC-HRMS	pesticide	herbicide	amide	unknown	n/a	n/a	Freshwater	M_T2	0.5	ngL	0.751358	Water
3495_Quizalofop	CASRN=76578-12-6	ABOOPXYCKNFDNJ-UHFFFAOYNA-N	LC-HRMS	pesticide	herbicide	aryloxyphenoxypropionate	unknown	n/a	n/a	Freshwater	A_R1	0.5	ngL	2.24357	Water
3663_N,N-Dimethyldecan-1-amide	CASRN=14433-76-2	HNXNKTMIVROLTK-UHFFFAOYSA-N	LC-HRMS	personal care and household	surfactant	nonionic surfactant	unknown	n/a	n/a	Freshwater	M_T2	0.5	ngL	351.013088	Water
3725_Prochloraz BTS44596	CASRN=139520-94-8	RHDVQZWCBQXOJW-UHFFFAOYSA-N	LC-HRMS	pesticide	fungicide	imidazole	unknown	n/a	n/a	Freshwater	M_R1	0.5	ngL	43.479617	Water
4012_Tylosin	CASRN=1401-69-0	WBPYTXDJUQJLPQ-VMXQISHHSA-N	LC-HRMS	veterinary pharmaceutical	antibiotic	macrolide	Antibiotic	Protein biosynthesis inhibition	50 S subunit of bacterial ribosome	Freshwater	M_R1	0.5	ngL	14.125569	Water
4012_Tylosin	CASRN=1401-69-0	WBPYTXDJUQJLPQ-VMXQISHHSA-N	LC-HRMS	veterinary pharmaceutical	antibiotic	macrolide	Antibiotic	Protein biosynthesis inhibition	50 S subunit of bacterial ribosome	Freshwater	M_RS1	0.5	ngL	6.949084	Water
4014_Spinosyn A	CASRN=131929-60-7	SRJQTHAZUNRMPR-UYQKXTDMSA-N	LC-HRMS	pesticide	insecticide	Spinosyn	Neuromuscular system	nAChR agonist	Nicotinic acetylcholine receptor (nAChR)	Freshwater	M_R1	0.5	ngL	1.19333	Water
4015_Emamectin B1a	CASRN=121124-29-6	CXEGAUYXQAKHKJ-COFQVFHOSA-N	LC-HRMS	veterinary pharmaceutical	antiparasitic	macrocyclic lactone	Neuroactive	GluCl channel modulator	Glutamate-gated chloride (GluCl) channel	Freshwater	A_R2	0.5	ngL	1.493263	Water
4058_Dicyclohexyl sulfosuccinate	CASRN=137361-04-7	QPSVFNQMURAADJ-UHFFFAOYSA-N	LC-HRMS	personal care and household	hydrotrope	wetting agent	unknown	n/a	n/a	Freshwater	M_T2	0.5	ngL	253.105585	Water
4081_Metolachlor CGA 368208	CASRN=446027-17-4	QPVPJECIHVSBLZ-UHFFFAOYSA-N	LC-HRMS	pesticide	herbicide	chloroacetanilide	unknown	n/a	n/a	Freshwater	A_R3	0.5	ngL	5.976	Water
4083_Prochloraz BTS40348	CASRN=67747-01-7	CLFQSOIBYICELN-UHFFFAOYSA-N	LC-HRMS	pesticide	fungicide	imidazole	unknown	n/a	n/a	Freshwater	A_R2	0.5	ngL	0.751049	Water
4083_Prochloraz BTS40348	CASRN=67747-01-7	CLFQSOIBYICELN-UHFFFAOYSA-N	LC-HRMS	pesticide	fungicide	imidazole	unknown	n/a	n/a	Freshwater	M_R1	0.5	ngL	1205.470265	Water
4088_Metazachlor BH 479-11	CASRN=1242182-77-9	GFGYMDAFJMPNCC-UHFFFAOYSA-N	LC-HRMS	pesticide	herbicide	chloroacetanilide	unknown	n/a	n/a	Freshwater	A_R2	0.5	ngL	0.904527	Water
4088_Metazachlor BH 479-11	CASRN=1242182-77-9	GFGYMDAFJMPNCC-UHFFFAOYSA-N	LC-HRMS	pesticide	herbicide	chloroacetanilide	unknown	n/a	n/a	Freshwater	M_R1	0.5	ngL	1.06233	Water
4088_Metazachlor BH 479-11	CASRN=1242182-77-9	GFGYMDAFJMPNCC-UHFFFAOYSA-N	LC-HRMS	pesticide	herbicide	chloroacetanilide	unknown	n/a	n/a	Freshwater	M_T1	0.5	ngL	1.660009	Water
4106_Benzyldimethyltetradecylammonium	CASRN=16287-71-1	WNBGYVXHFTYOBY-UHFFFAOYSA-N	LC-HRMS	biocide	antimicrobial	QAC	unknown	n/a	n/a	Freshwater	A_R3	0.5	ngL	1.904	Water
4106_Benzyldimethyltetradecylammonium	CASRN=16287-71-1	WNBGYVXHFTYOBY-UHFFFAOYSA-N	LC-HRMS	biocide	antimicrobial	QAC	unknown	n/a	n/a	Freshwater	M_T2	0.5	ngL	1.201244	Water
4106_Benzyldimethyltetradecylammonium	CASRN=16287-71-1	WNBGYVXHFTYOBY-UHFFFAOYSA-N	LC-HRMS	biocide	antimicrobial	QAC	unknown	n/a	n/a	Freshwater	M_T3	0.5	ngL	0.863893	Water
4107_N,N-Dimethyltetradecylamine-N-oxide	CASRN=3332-27-2	ONHFWHCMZAJCFB-UHFFFAOYSA-N	LC-HRMS	personal care and household	surfactant	nonionic surfactant	unknown	n/a	n/a	Freshwater	A_R1	0.5	ngL	0.431618	Water
4107_N,N-Dimethyltetradecylamine-N-oxide	CASRN=3332-27-2	ONHFWHCMZAJCFB-UHFFFAOYSA-N	LC-HRMS	personal care and household	surfactant	nonionic surfactant	unknown	n/a	n/a	Freshwater	A_R2	0.5	ngL	0.876541	Water
4107_N,N-Dimethyltetradecylamine-N-oxide	CASRN=3332-27-2	ONHFWHCMZAJCFB-UHFFFAOYSA-N	LC-HRMS	personal care and household	surfactant	nonionic surfactant	unknown	n/a	n/a	Freshwater	A_R3	0.5	ngL	1.622	Water
4107_N,N-Dimethyltetradecylamine-N-oxide	CASRN=3332-27-2	ONHFWHCMZAJCFB-UHFFFAOYSA-N	LC-HRMS	personal care and household	surfactant	nonionic surfactant	unknown	n/a	n/a	Freshwater	A_RS1	0.5	ngL	0.386129	Water
4107_N,N-Dimethyltetradecylamine-N-oxide	CASRN=3332-27-2	ONHFWHCMZAJCFB-UHFFFAOYSA-N	LC-HRMS	personal care and household	surfactant	nonionic surfactant	unknown	n/a	n/a	Freshwater	A_RS2	0.5	ngL	383.886053	Water
4107_N,N-Dimethyltetradecylamine-N-oxide	CASRN=3332-27-2	ONHFWHCMZAJCFB-UHFFFAOYSA-N	LC-HRMS	personal care and household	surfactant	nonionic surfactant	unknown	n/a	n/a	Freshwater	M_T2	0.5	ngL	965.991443	Water
4107_N,N-Dimethyltetradecylamine-N-oxide	CASRN=3332-27-2	ONHFWHCMZAJCFB-UHFFFAOYSA-N	LC-HRMS	personal care and household	surfactant	nonionic surfactant	unknown	n/a	n/a	Freshwater	M_T3	0.5	ngL	17.565578	Water
4108_N,N-Dimethyldodecylamine	CASRN=112-18-5	YWFWDNVOPHGWMX-UHFFFAOYSA-N	LC-HRMS	personal care and household	surfactant	alkylamine	unknown	n/a	n/a	Freshwater	A_R3	0.5	ngL	5.435	Water
4109_N,N-Dimethyldecylamine	CASRN=1120-24-7	YWWNNLPSZSEZNZ-UHFFFAOYSA-N	LC-HRMS	personal care and household	surfactant	alkylamine	unknown	n/a	n/a	Freshwater	A_R3	0.5	ngL	2.095	Water
4112_4-tert-Butylbenzenesulfonamide	CASRN=6292-59-7	KYDZEZNYRFJCSA-UHFFFAOYSA-N	LC-HRMS	polymer additive	plasticizer	sulfonamide	unknown	n/a	n/a	Freshwater	A_R3	0.5	ngL	4.627	Water
4113_Piperine	CASRN=94-62-2	MXXWOMGUGJBKIW-YPCIICBESA-N	LC-HRMS	food and beverage	alkaloid	alkaloid	Neuroactive	TRPV agonist	TRPV1 ion channels	Freshwater	A_R2	0.5	ngL	0.720932	Water
4113_Piperine	CASRN=94-62-2	MXXWOMGUGJBKIW-YPCIICBESA-N	LC-HRMS	food and beverage	alkaloid	alkaloid	Neuroactive	TRPV agonist	TRPV1 ion channels	Freshwater	M_R1	0.5	ngL	1.423816	Water
4113_Piperine	CASRN=94-62-2	MXXWOMGUGJBKIW-YPCIICBESA-N	LC-HRMS	food and beverage	alkaloid	alkaloid	Neuroactive	TRPV agonist	TRPV1 ion channels	Freshwater	M_T1	0.5	ngL	11.587267	Water
4113_Piperine	CASRN=94-62-2	MXXWOMGUGJBKIW-YPCIICBESA-N	LC-HRMS	food and beverage	alkaloid	alkaloid	Neuroactive	TRPV agonist	TRPV1 ion channels	Freshwater	M_T2	0.5	ngL	1.399161	Water
4113_Piperine	CASRN=94-62-2	MXXWOMGUGJBKIW-YPCIICBESA-N	LC-HRMS	food and beverage	alkaloid	alkaloid	Neuroactive	TRPV agonist	TRPV1 ion channels	Freshwater	M_T3	0.5	ngL	2.300998	Water
4376_1-Benzylpiperazine	CASRN=2759-28-6	IQXXEPZFOOTTBA-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	illicit drug	NA	Neuroactive	Serotonin receptor agonist, Alpha adrenergic receptor antagonist	Serotonin receptors, Dopamine receptors, Alpha-2 adrenergic receptor	Freshwater	M_T1	0.5	ngL	1.161021	Water
4425_Enoxolone	CASRN=471-53-4	MPDGHEJMBKOTSU-YKLVYJNSSA-N	LC-HRMS	pharmaceutical	NA	NA	Antiinflammatory	11β-OHSD inhibition, 15-hydroxyprostaglandin dehydrogenase inhibition, Prostaglandin reductase 2 inhibition	11 beta-Hydroxysteroid dehydrogenase (11β-OHSD), 15-hydroxyprostaglandin dehydrogenase, Prostaglandin reductase 2	Freshwater	A_R1	0.5	ngL	554.831062	Water
4425_Enoxolone	CASRN=471-53-4	MPDGHEJMBKOTSU-YKLVYJNSSA-N	LC-HRMS	pharmaceutical	NA	NA	Antiinflammatory	11β-OHSD inhibition, 15-hydroxyprostaglandin dehydrogenase inhibition, Prostaglandin reductase 2 inhibition	11 beta-Hydroxysteroid dehydrogenase (11β-OHSD), 15-hydroxyprostaglandin dehydrogenase, Prostaglandin reductase 2	Freshwater	A_R2	0.5	ngL	4.848394	Water
4425_Enoxolone	CASRN=471-53-4	MPDGHEJMBKOTSU-YKLVYJNSSA-N	LC-HRMS	pharmaceutical	NA	NA	Antiinflammatory	11β-OHSD inhibition, 15-hydroxyprostaglandin dehydrogenase inhibition, Prostaglandin reductase 2 inhibition	11 beta-Hydroxysteroid dehydrogenase (11β-OHSD), 15-hydroxyprostaglandin dehydrogenase, Prostaglandin reductase 2	Freshwater	A_RS1	0.5	ngL	3.742652	Water
4425_Enoxolone	CASRN=471-53-4	MPDGHEJMBKOTSU-YKLVYJNSSA-N	LC-HRMS	pharmaceutical	NA	NA	Antiinflammatory	11β-OHSD inhibition, 15-hydroxyprostaglandin dehydrogenase inhibition, Prostaglandin reductase 2 inhibition	11 beta-Hydroxysteroid dehydrogenase (11β-OHSD), 15-hydroxyprostaglandin dehydrogenase, Prostaglandin reductase 2	Freshwater	A_RS2	0.5	ngL	2.805729	Water
4425_Enoxolone	CASRN=471-53-4	MPDGHEJMBKOTSU-YKLVYJNSSA-N	LC-HRMS	pharmaceutical	NA	NA	Antiinflammatory	11β-OHSD inhibition, 15-hydroxyprostaglandin dehydrogenase inhibition, Prostaglandin reductase 2 inhibition	11 beta-Hydroxysteroid dehydrogenase (11β-OHSD), 15-hydroxyprostaglandin dehydrogenase, Prostaglandin reductase 2	Freshwater	M_R1	0.5	ngL	1666.086015	Water
4425_Enoxolone	CASRN=471-53-4	MPDGHEJMBKOTSU-YKLVYJNSSA-N	LC-HRMS	pharmaceutical	NA	NA	Antiinflammatory	11β-OHSD inhibition, 15-hydroxyprostaglandin dehydrogenase inhibition, Prostaglandin reductase 2 inhibition	11 beta-Hydroxysteroid dehydrogenase (11β-OHSD), 15-hydroxyprostaglandin dehydrogenase, Prostaglandin reductase 2	Freshwater	M_RS1	0.5	ngL	2.040609	Water
4425_Enoxolone	CASRN=471-53-4	MPDGHEJMBKOTSU-YKLVYJNSSA-N	LC-HRMS	pharmaceutical	NA	NA	Antiinflammatory	11β-OHSD inhibition, 15-hydroxyprostaglandin dehydrogenase inhibition, Prostaglandin reductase 2 inhibition	11 beta-Hydroxysteroid dehydrogenase (11β-OHSD), 15-hydroxyprostaglandin dehydrogenase, Prostaglandin reductase 2	Freshwater	M_T1	0.5	ngL	3.329168	Water
4425_Enoxolone	CASRN=471-53-4	MPDGHEJMBKOTSU-YKLVYJNSSA-N	LC-HRMS	pharmaceutical	NA	NA	Antiinflammatory	11β-OHSD inhibition, 15-hydroxyprostaglandin dehydrogenase inhibition, Prostaglandin reductase 2 inhibition	11 beta-Hydroxysteroid dehydrogenase (11β-OHSD), 15-hydroxyprostaglandin dehydrogenase, Prostaglandin reductase 2	Freshwater	M_T2	0.5	ngL	2.596898	Water
4425_Enoxolone	CASRN=471-53-4	MPDGHEJMBKOTSU-YKLVYJNSSA-N	LC-HRMS	pharmaceutical	NA	NA	Antiinflammatory	11β-OHSD inhibition, 15-hydroxyprostaglandin dehydrogenase inhibition, Prostaglandin reductase 2 inhibition	11 beta-Hydroxysteroid dehydrogenase (11β-OHSD), 15-hydroxyprostaglandin dehydrogenase, Prostaglandin reductase 2	Freshwater	M_T3	0.5	ngL	1.922933	Water
4769_Diacetylethylenediamine	CASRN=871-78-3	WNYIBZHOMJZDKN-UHFFFAOYSA-N	LC-HRMS	personal care and household	bleaching activator	amide	unknown	n/a	n/a	Freshwater	M_R1	0.5	ngL	21.491293	Water
4769_Diacetylethylenediamine	CASRN=871-78-3	WNYIBZHOMJZDKN-UHFFFAOYSA-N	LC-HRMS	personal care and household	bleaching activator	amide	unknown	n/a	n/a	Freshwater	M_T1	0.5	ngL	56.110874	Water
4769_Diacetylethylenediamine	CASRN=871-78-3	WNYIBZHOMJZDKN-UHFFFAOYSA-N	LC-HRMS	personal care and household	bleaching activator	amide	unknown	n/a	n/a	Freshwater	M_T2	0.5	ngL	11.177626	Water
4802_Sidenafil	CASRN=139755-83-2	BNRNXUUZRGQAQC-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	erectile dysfunction medication	NA	Neuromuscular system	Phosphodiesterase inhibition	cGMP-specific 3',5'-cyclic phosphodiesterase (PDE5)	Freshwater	M_R1	0.5	ngL	9.219536	Water
4802_Sidenafil	CASRN=139755-83-2	BNRNXUUZRGQAQC-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	erectile dysfunction medication	NA	Neuromuscular system	Phosphodiesterase inhibition	cGMP-specific 3',5'-cyclic phosphodiesterase (PDE5)	Freshwater	M_T1	0.5	ngL	23.429954	Water
4803_Losartan Carboxylic acid	CASRN=124750-92-1	ZEUXAIYYDDCIRX-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antihypertensive	Sartan (Angiotensin II receptor blocker)	Cardiovascular system	AT1 receptor antagonist	Angiotensin II type 1 receptor (AT1) receptor	Freshwater	A_R1	0.5	ngL	2.340669	Water
4803_Losartan Carboxylic acid	CASRN=124750-92-1	ZEUXAIYYDDCIRX-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antihypertensive	Sartan (Angiotensin II receptor blocker)	Cardiovascular system	AT1 receptor antagonist	Angiotensin II type 1 receptor (AT1) receptor	Freshwater	A_R2	0.5	ngL	291.600961	Water
4803_Losartan Carboxylic acid	CASRN=124750-92-1	ZEUXAIYYDDCIRX-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antihypertensive	Sartan (Angiotensin II receptor blocker)	Cardiovascular system	AT1 receptor antagonist	Angiotensin II type 1 receptor (AT1) receptor	Freshwater	A_RS1	0.5	ngL	0.345778	Water
4803_Losartan Carboxylic acid	CASRN=124750-92-1	ZEUXAIYYDDCIRX-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antihypertensive	Sartan (Angiotensin II receptor blocker)	Cardiovascular system	AT1 receptor antagonist	Angiotensin II type 1 receptor (AT1) receptor	Freshwater	A_RS2	0.5	ngL	0.372584	Water
4803_Losartan Carboxylic acid	CASRN=124750-92-1	ZEUXAIYYDDCIRX-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antihypertensive	Sartan (Angiotensin II receptor blocker)	Cardiovascular system	AT1 receptor antagonist	Angiotensin II type 1 receptor (AT1) receptor	Freshwater	M_R1	0.5	ngL	562.47361	Water
4803_Losartan Carboxylic acid	CASRN=124750-92-1	ZEUXAIYYDDCIRX-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antihypertensive	Sartan (Angiotensin II receptor blocker)	Cardiovascular system	AT1 receptor antagonist	Angiotensin II type 1 receptor (AT1) receptor	Freshwater	M_RS1	0.5	ngL	0.437438	Water
4803_Losartan Carboxylic acid	CASRN=124750-92-1	ZEUXAIYYDDCIRX-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antihypertensive	Sartan (Angiotensin II receptor blocker)	Cardiovascular system	AT1 receptor antagonist	Angiotensin II type 1 receptor (AT1) receptor	Freshwater	M_T1	0.5	ngL	827.246329	Water
4803_Losartan Carboxylic acid	CASRN=124750-92-1	ZEUXAIYYDDCIRX-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antihypertensive	Sartan (Angiotensin II receptor blocker)	Cardiovascular system	AT1 receptor antagonist	Angiotensin II type 1 receptor (AT1) receptor	Freshwater	M_T2	0.5	ngL	13.054167	Water
4803_Losartan Carboxylic acid	CASRN=124750-92-1	ZEUXAIYYDDCIRX-UHFFFAOYSA-N	LC-HRMS	pharmaceutical	antihypertensive	Sartan (Angiotensin II receptor blocker)	Cardiovascular system	AT1 receptor antagonist	Angiotensin II type 1 receptor (AT1) receptor	Freshwater	M_T3	0.5	ngL	0.390263	Water
4805_Tripropylamine	CASRN=102-69-2	YFTHZRPMJXBUME-UHFFFAOYSA-N	LC-HRMS	intermediate	intermediate	aliphatic amine	unknown	n/a	n/a	Freshwater	A_R2	0.5	ngL	0.959568	Water
4805_Tripropylamine	CASRN=102-69-2	YFTHZRPMJXBUME-UHFFFAOYSA-N	LC-HRMS	intermediate	intermediate	aliphatic amine	unknown	n/a	n/a	Freshwater	M_R1	0.5	ngL	12.621521	Water
4805_Tripropylamine	CASRN=102-69-2	YFTHZRPMJXBUME-UHFFFAOYSA-N	LC-HRMS	intermediate	intermediate	aliphatic amine	unknown	n/a	n/a	Freshwater	M_T1	0.5	ngL	37.580044	Water
4805_Tripropylamine	CASRN=102-69-2	YFTHZRPMJXBUME-UHFFFAOYSA-N	LC-HRMS	intermediate	intermediate	aliphatic amine	unknown	n/a	n/a	Freshwater	M_T2	0.5	ngL	0.225536	Water
4808_Tetraacetylethylenediamine	CASRN=10543-57-4	FRPJTGXMTIIFIT-UHFFFAOYSA-N	LC-HRMS	personal care and household	bleaching activator	amide	unknown	n/a	n/a	Freshwater	A_R2	0.5	ngL	2.675492	Water
4808_Tetraacetylethylenediamine	CASRN=10543-57-4	FRPJTGXMTIIFIT-UHFFFAOYSA-N	LC-HRMS	personal care and household	bleaching activator	amide	unknown	n/a	n/a	Freshwater	M_R1	0.5	ngL	34.800163	Water
4808_Tetraacetylethylenediamine	CASRN=10543-57-4	FRPJTGXMTIIFIT-UHFFFAOYSA-N	LC-HRMS	personal care and household	bleaching activator	amide	unknown	n/a	n/a	Freshwater	M_T1	0.5	ngL	217.675977	Water
4808_Tetraacetylethylenediamine	CASRN=10543-57-4	FRPJTGXMTIIFIT-UHFFFAOYSA-N	LC-HRMS	personal care and household	bleaching activator	amide	unknown	n/a	n/a	Freshwater	M_T2	0.5	ngL	2.924767	Water
4809_Methyl diethanolamine	CASRN=105-59-9	CRVGTESFCCXCTH-UHFFFAOYSA-N	LC-HRMS	intermediate	intermediate	aliphatic amine	unknown	n/a	n/a	Freshwater	M_RS1	0.5	ngL	677.176272	Water
4814_Tetrabutylammonium	CASRN=10549-76-5	DZLFLBLQUQXARW-UHFFFAOYSA-N	LC-HRMS	additive	fluid additive	QAC	unknown	n/a	n/a	Freshwater	M_R1	0.5	ngL	3.194773	Water
4814_Tetrabutylammonium	CASRN=10549-76-5	DZLFLBLQUQXARW-UHFFFAOYSA-N	LC-HRMS	additive	fluid additive	QAC	unknown	n/a	n/a	Freshwater	M_T1	0.5	ngL	4.976285	Water
4817_Equilin	CASRN=474-86-2	WKRLQDKEXYKHJB-HFTRVMKXSA-N	LC-HRMS	natural compound	steroid	estrogen	Endocrine	Estrogen receptor agonist	Estrogen receptor alpha and beta	Freshwater	M_R1	0.5	ngL	10.730081	Water
4817_Equilin	CASRN=474-86-2	WKRLQDKEXYKHJB-HFTRVMKXSA-N	LC-HRMS	natural compound	steroid	estrogen	Endocrine	Estrogen receptor agonist	Estrogen receptor alpha and beta	Freshwater	M_T1	0.5	ngL	7.76497	Water
4819_Desethyl-napropamide	CASRN=38641-90-6	ZYSGLIDSUFDSLC-UHFFFAOYNA-N	LC-HRMS	pesticide	herbicide	amide	unknown	n/a	n/a	Freshwater	M_R1	0.5	ngL	0.439941	Water
4819_Desethyl-napropamide	CASRN=38641-90-6	ZYSGLIDSUFDSLC-UHFFFAOYNA-N	LC-HRMS	pesticide	herbicide	amide	unknown	n/a	n/a	Freshwater	M_T1	0.5	ngL	0.481678	Water
4823_N-Ethyl-3-methylbenzamide	CASRN=26819-07-8	FPINATACRXASTP-UHFFFAOYSA-N	LC-HRMS	pesticide	insect repellent	insect repellent	unknown	n/a	n/a	Freshwater	M_R1	0.5	ngL	1555.481401	Water
4823_N-Ethyl-3-methylbenzamide	CASRN=26819-07-8	FPINATACRXASTP-UHFFFAOYSA-N	LC-HRMS	pesticide	insect repellent	insect repellent	unknown	n/a	n/a	Freshwater	M_T1	0.5	ngL	4.821175	Water
4824_Dodecane-12-lactam	CASRN=947-04-6	JHWNWJKBPDFINM-UHFFFAOYSA-N	LC-HRMS	polymer additive	monomer	amide	unknown	n/a	n/a	Freshwater	A_R2	0.5	ngL	0.051003	Water
4824_Dodecane-12-lactam	CASRN=947-04-6	JHWNWJKBPDFINM-UHFFFAOYSA-N	LC-HRMS	polymer additive	monomer	amide	unknown	n/a	n/a	Freshwater	A_RS2	0.5	ngL	0.22452	Water
4824_Dodecane-12-lactam	CASRN=947-04-6	JHWNWJKBPDFINM-UHFFFAOYSA-N	LC-HRMS	polymer additive	monomer	amide	unknown	n/a	n/a	Freshwater	M_T1	0.5	ngL	0.361168	Water
4824_Dodecane-12-lactam	CASRN=947-04-6	JHWNWJKBPDFINM-UHFFFAOYSA-N	LC-HRMS	polymer additive	monomer	amide	unknown	n/a	n/a	Freshwater	M_T2	0.5	ngL	347	Water
4824_Dodecane-12-lactam	CASRN=947-04-6	JHWNWJKBPDFINM-UHFFFAOYSA-N	LC-HRMS	polymer additive	monomer	amide	unknown	n/a	n/a	Freshwater	M_T3	0.5	ngL	0.067371	Water
4830_Dicyclohexylurea	CASRN=2387-23-7	ADFXKUOMJKEIND-UHFFFAOYSA-N	LC-HRMS	polymer additive	rubber additive	vulcanisation accelerator	Metabolic system	Soluble epoxide hydrolase (sEH) inhibition	Soluble epoxide hydrolase (sEH)	Freshwater	A_R1	0.5	ngL	24.625625	Water
4830_Dicyclohexylurea	CASRN=2387-23-7	ADFXKUOMJKEIND-UHFFFAOYSA-N	LC-HRMS	polymer additive	rubber additive	vulcanisation accelerator	Metabolic system	Soluble epoxide hydrolase (sEH) inhibition	Soluble epoxide hydrolase (sEH)	Freshwater	A_R2	0.5	ngL	5.913462	Water
4830_Dicyclohexylurea	CASRN=2387-23-7	ADFXKUOMJKEIND-UHFFFAOYSA-N	LC-HRMS	polymer additive	rubber additive	vulcanisation accelerator	Metabolic system	Soluble epoxide hydrolase (sEH) inhibition	Soluble epoxide hydrolase (sEH)	Freshwater	M_R1	0.5	ngL	8.948043	Water
4830_Dicyclohexylurea	CASRN=2387-23-7	ADFXKUOMJKEIND-UHFFFAOYSA-N	LC-HRMS	polymer additive	rubber additive	vulcanisation accelerator	Metabolic system	Soluble epoxide hydrolase (sEH) inhibition	Soluble epoxide hydrolase (sEH)	Freshwater	M_T1	0.5	ngL	2743.062132	Water
4834_Triacetin	CASRN=102-76-1	URAYPUMNDPQOKB-UHFFFAOYSA-N	LC-HRMS	food and beverage	NA	NA	unknown	n/a	n/a	Freshwater	M_T2	0.5	ngL	2.76363	Water
4834_Triacetin	CASRN=102-76-1	URAYPUMNDPQOKB-UHFFFAOYSA-N	LC-HRMS	food and beverage	NA	NA	unknown	n/a	n/a	Freshwater	M_T3	0.5	ngL	7.581577	Water
